event_id,event_type,source_organization,document_title,url,event_date,country,region,facility,sif_potential,sif_label_type,energy_mechanism,energy_status,barrier_state,iogp_supported_rules,dataset_tier,ml_eligibility,duplicate_group_id,provenance_status
EVT-IMCA-1791,NEAR_MISS,International Marine Contractors Association (IMCA),06/12 Near-miss: Cable reel deck cargo broke loose,https://www.imca-int.com/resources/safety/safety-flashes/0612-near-miss-cable-reel-deck-cargo-broke-loose/,2012-06-25,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02312,VERIFIED
EVT-IMCA-1792,NEAR_MISS,International Marine Contractors Association (IMCA),05/12 Uncontrolled ascent of lift bag,https://www.imca-int.com/resources/safety/safety-flashes/0512-uncontrolled-ascent-of-lift-bag/,2012-06-08,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02313,VERIFIED
EVT-IMCA-1793,NEAR_MISS,International Marine Contractors Association (IMCA),05/12 Near-miss: Person fell from boarding ladder,https://www.imca-int.com/resources/safety/safety-flashes/0512-near-miss-person-fell-from-boarding-ladder/,2012-06-08,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02314,VERIFIED
EVT-IMCA-1794,INCIDENT,International Marine Contractors Association (IMCA),05/12 Lost time injury (LTI): Crewman’s finger pinched when moving the gangway,https://www.imca-int.com/resources/safety/safety-flashes/0512-lost-time-injury-lti-crewman-s-finger-pinched-when-moving-the-gangway/,2012-06-08,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02315,VERIFIED
EVT-IMCA-1795,INCIDENT,International Marine Contractors Association (IMCA),05/12 Snagging damage during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/0512-snagging-damage-during-lifting-operations/,2012-06-08,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02316,VERIFIED
EVT-IMCA-1796,NEAR_MISS,International Marine Contractors Association (IMCA),05/12 MSF – Near-miss: Dropped objects,https://www.imca-int.com/resources/safety/safety-flashes/0512-msf-near-miss-dropped-objects/,2012-06-08,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02317,VERIFIED
EVT-IMCA-1797,NEAR_MISS,International Marine Contractors Association (IMCA),04/12 Lacerated finger during rigging operations,https://www.imca-int.com/resources/safety/safety-flashes/0412-lacerated-finger-during-rigging-operations/,2012-04-30,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02318,VERIFIED
EVT-IMCA-1798,NEAR_MISS,International Marine Contractors Association (IMCA),04/12 Near-miss during subsea cutting operations,https://www.imca-int.com/resources/safety/safety-flashes/0412-near-miss-during-subsea-cutting-operations/,2012-04-30,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02319,VERIFIED
EVT-IMCA-1799,NEAR_MISS,International Marine Contractors Association (IMCA),04/12 Cargo hose incidents,https://www.imca-int.com/resources/safety/safety-flashes/0412-cargo-hose-incidents/,2012-04-30,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02320,VERIFIED
EVT-IMCA-1800,NEAR_MISS,International Marine Contractors Association (IMCA),04/12 Crane and supply boat lifting incident,https://www.imca-int.com/resources/safety/safety-flashes/0412-crane-and-supply-boat-lifting-incident/,2012-04-30,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02321,VERIFIED
EVT-IMCA-1801,NEAR_MISS,International Marine Contractors Association (IMCA),04/12 Near-miss: cargo carrying unit (CCU) flipped over during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/0412-near-miss-cargo-carrying-unit-ccu-flipped-over-during-lifting-operations/,2012-04-30,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02322,VERIFIED
EVT-IMCA-1802,NEAR_MISS,International Marine Contractors Association (IMCA),03/12 Near-miss: 220v cable not isolated during work,https://www.imca-int.com/resources/safety/safety-flashes/0312-near-miss-220v-cable-not-isolated-during-work/,2012-04-04,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,FAILED,,BRONZE,QUARANTINED,GRP-02323,VERIFIED
EVT-IMCA-1803,NEAR_MISS,International Marine Contractors Association (IMCA),03/12 Lifting post failure on survey equipment,https://www.imca-int.com/resources/safety/safety-flashes/0312-lifting-post-failure-on-survey-equipment/,2012-04-04,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02324,VERIFIED
EVT-IMCA-1804,NEAR_MISS,International Marine Contractors Association (IMCA),03/12 Near-miss: supply vessel pulls platform crane overboard,https://www.imca-int.com/resources/safety/safety-flashes/0312-near-miss-supply-vessel-pulls-platform-crane-overboard/,2012-04-04,UNKNOWN,International Marine & Offshore,Offshore Fixed Platform,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02325,VERIFIED
EVT-IMCA-1805,NEAR_MISS,International Marine Contractors Association (IMCA),03/12 Bypassing of storage tanks safety features,https://www.imca-int.com/resources/safety/safety-flashes/0312-bypassing-of-storage-tanks-safety-features/,2012-04-04,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02326,VERIFIED
EVT-IMCA-1806,NEAR_MISS,International Marine Contractors Association (IMCA),03/12 Watertight doors and hatches routinely left open at sea,https://www.imca-int.com/resources/safety/safety-flashes/0312-watertight-doors-and-hatches-routinely-left-open-at-sea/,2012-04-04,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02327,VERIFIED
EVT-IMCA-1807,NEAR_MISS,International Marine Contractors Association (IMCA),02/12 Equipment at height not properly secured,https://www.imca-int.com/resources/safety/safety-flashes/0212-equipment-at-height-not-properly-secured/,2012-02-29,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02328,VERIFIED
EVT-IMCA-1808,INCIDENT,International Marine Contractors Association (IMCA),02/12 Near-miss: Serious subsea burning incident,https://www.imca-int.com/resources/safety/safety-flashes/0212-near-miss-serious-subsea-burning-incident/,2012-02-29,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02329,VERIFIED
EVT-IMCA-1809,INCIDENT,International Marine Contractors Association (IMCA),02/12 Major injury suffered in confined space incident,https://www.imca-int.com/resources/safety/safety-flashes/0212-major-injury-suffered-in-confined-space-incident/,2012-02-29,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02330,VERIFIED
EVT-IMCA-1810,NEAR_MISS,International Marine Contractors Association (IMCA),02/12 Man drowned after falling into dock when disembarking through pilot-gate,https://www.imca-int.com/resources/safety/safety-flashes/0212-man-drowned-after-falling-into-dock-when-disembarking-through-pilot-gate/,2012-02-29,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02331,VERIFIED
EVT-IMCA-1811,NEAR_MISS,International Marine Contractors Association (IMCA),02/12 Snagged cargo carrying unit during offshore discharge,https://www.imca-int.com/resources/safety/safety-flashes/0212-snagged-cargo-carrying-unit-during-offshore-discharge/,2012-02-29,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02332,VERIFIED
EVT-IMCA-1812,NEAR_MISS,International Marine Contractors Association (IMCA),01/12 Near-miss: Crane hook block dropped to deck,https://www.imca-int.com/resources/safety/safety-flashes/0112-near-miss-crane-hook-block-dropped-to-deck/,2012-01-25,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02333,VERIFIED
EVT-IMCA-1813,INCIDENT,International Marine Contractors Association (IMCA),01/12 Lost time incident (LTI): Laceration to finger,https://www.imca-int.com/resources/safety/safety-flashes/0112-lost-time-incident-lti-laceration-to-finger/,2012-01-25,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02334,VERIFIED
EVT-IMCA-1814,NEAR_MISS,International Marine Contractors Association (IMCA),01/12 Near-miss: ROV broke free of cargo strops during heavy seas,https://www.imca-int.com/resources/safety/safety-flashes/0112-near-miss-rov-broke-free-of-cargo-strops-during-heavy-seas/,2012-01-25,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02335,VERIFIED
EVT-IMCA-1815,NEAR_MISS,International Marine Contractors Association (IMCA),01/12 H₂S leak umbilical laying,https://www.imca-int.com/resources/safety/safety-flashes/0112-h2s-leak-umbilical-laying/,2012-01-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02336,VERIFIED
EVT-IMCA-1816,INCIDENT,International Marine Contractors Association (IMCA),01/12 Dropped object: Injury resulting from failure caused by corrosion,https://www.imca-int.com/resources/safety/safety-flashes/0112-dropped-object-injury-resulting-from-failure-caused-by-corrosion/,2012-01-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02337,VERIFIED
EVT-IMCA-1817,NEAR_MISS,International Marine Contractors Association (IMCA),14/11: Near-miss: Diver loss of gas,https://www.imca-int.com/resources/safety/safety-flashes/1411-near-miss-diver-loss-of-gas/,2011-12-23,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02338,VERIFIED
EVT-IMCA-1818,NEAR_MISS,International Marine Contractors Association (IMCA),14/11: Identification of differential pressures subsea during diving operations,https://www.imca-int.com/resources/safety/safety-flashes/1411-identification-of-differential-pressures-subsea-during-diving-operations/,2011-12-23,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02339,VERIFIED
EVT-IMCA-1819,INCIDENT,International Marine Contractors Association (IMCA),14/11: Crewman injured when steel plates fell against him,https://www.imca-int.com/resources/safety/safety-flashes/1411-crewman-injured-when-steel-plates-fell-against-him/,2011-12-23,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02340,VERIFIED
EVT-IMCA-1820,NEAR_MISS,International Marine Contractors Association (IMCA),14/11: Lifeboat falls after equipment failure,https://www.imca-int.com/resources/safety/safety-flashes/1411-lifeboat-falls-after-equipment-failure/,2011-12-23,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02341,VERIFIED
EVT-IMCA-1821,INCIDENT,International Marine Contractors Association (IMCA),14/11: Diver helmet hat light,https://www.imca-int.com/resources/safety/safety-flashes/1411-diver-helmet-hat-light/,2011-12-23,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,DERIVED,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02342,VERIFIED
EVT-IMCA-1822,NEAR_MISS,International Marine Contractors Association (IMCA),14/11: Failure of pallet lifters,https://www.imca-int.com/resources/safety/safety-flashes/1411-failure-of-pallet-lifters/,2011-12-23,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02343,VERIFIED
EVT-IMCA-1823,NEAR_MISS,International Marine Contractors Association (IMCA),14/11: Near-miss during anchor line recovery,https://www.imca-int.com/resources/safety/safety-flashes/1411-near-miss-during-anchor-line-recovery/,2011-12-23,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02344,VERIFIED
EVT-IMCA-1824,NEAR_MISS,International Marine Contractors Association (IMCA),14/11: Poor condition of lifting strops,https://www.imca-int.com/resources/safety/safety-flashes/1411-poor-condition-of-lifting-strops/,2011-12-23,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02345,VERIFIED
EVT-IMCA-1825,NEAR_MISS,International Marine Contractors Association (IMCA),14/11: Leak of oil-based mud from drain valve,https://www.imca-int.com/resources/safety/safety-flashes/1411-leak-of-oil-based-mud-from-drain-valve/,2011-12-23,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02346,VERIFIED
EVT-IMCA-1826,NEAR_MISS,International Marine Contractors Association (IMCA),14/11: Biocide incident,https://www.imca-int.com/resources/safety/safety-flashes/1411-biocide-incident/,2011-12-23,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02346,VERIFIED
EVT-IMCA-1827,NEAR_MISS,International Marine Contractors Association (IMCA),13/11: Near-miss: Dropped taut wire clump weight,https://www.imca-int.com/resources/safety/safety-flashes/1311-near-miss-dropped-taut-wire-clump-weight/,2011-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,KINETIC,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02347,VERIFIED
EVT-IMCA-1828,INCIDENT,International Marine Contractors Association (IMCA),13/11: Lost time injury (LTI): Thumb injury,https://www.imca-int.com/resources/safety/safety-flashes/1311-lost-time-injury-lti-thumb-injury/,2011-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02348,VERIFIED
EVT-IMCA-1829,NEAR_MISS,International Marine Contractors Association (IMCA),13/11: Near-miss: Winch wire parted and crane block dropped,https://www.imca-int.com/resources/safety/safety-flashes/1311-near-miss-winch-wire-parted-and-crane-block-dropped/,2011-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting,SILVER,ML_ELIGIBLE,GRP-02349,VERIFIED
EVT-IMCA-1830,NEAR_MISS,International Marine Contractors Association (IMCA),13/11: Fall protection product recall,https://www.imca-int.com/resources/safety/safety-flashes/1311-fall-protection-product-recall/,2011-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02350,VERIFIED
EVT-IMCA-1831,NEAR_MISS,International Marine Contractors Association (IMCA),13/11: Failure of rescue boat release mechanism,https://www.imca-int.com/resources/safety/safety-flashes/1311-failure-of-rescue-boat-release-mechanism/,2011-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02351,VERIFIED
EVT-IMCA-1832,NEAR_MISS,International Marine Contractors Association (IMCA),13/11: Person injured by parts ejected under pressure,https://www.imca-int.com/resources/safety/safety-flashes/1311-person-injured-by-parts-ejected-under-pressure/,2011-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02352,VERIFIED
EVT-IMCA-1833,INCIDENT,International Marine Contractors Association (IMCA),13/11: Fatal diving incident,https://www.imca-int.com/resources/safety/safety-flashes/1311-fatal-diving-incident/,2011-11-25,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02353,VERIFIED
EVT-IMCA-1834,INCIDENT,International Marine Contractors Association (IMCA),12/11: Offshore tank container rigging failure,https://www.imca-int.com/resources/safety/safety-flashes/1211-offshore-tank-container-rigging-failure/,2011-11-01,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02354,VERIFIED
EVT-IMCA-1835,NEAR_MISS,International Marine Contractors Association (IMCA),12/11: Near-miss: Dropped object: 6kg sledge hammer head,https://www.imca-int.com/resources/safety/safety-flashes/1211-near-miss-dropped-object-6kg-sledge-hammer-head/,2011-11-01,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02355,VERIFIED
EVT-IMCA-1836,NEAR_MISS,International Marine Contractors Association (IMCA),12/11: Near-miss: Crane winch wire damaged crane cab during heavy seas,https://www.imca-int.com/resources/safety/safety-flashes/1211-near-miss-crane-winch-wire-damaged-crane-cab-during-heavy-seas/,2011-11-01,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting,GOLD,ML_ELIGIBLE,GRP-02356,VERIFIED
EVT-IMCA-1837,NEAR_MISS,International Marine Contractors Association (IMCA),12/11: Near-miss: Diver working under suspended load,https://www.imca-int.com/resources/safety/safety-flashes/1211-near-miss-diver-working-under-suspended-load/,2011-11-01,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02357,VERIFIED
EVT-IMCA-1838,NEAR_MISS,International Marine Contractors Association (IMCA),12/11: Fast rescue boat dropped 18 m into sea – injuring crew,https://www.imca-int.com/resources/safety/safety-flashes/1211-fast-rescue-boat-dropped-18-m-into-sea-injuring-crew/,2011-11-01,UNKNOWN,International Marine & Offshore,Tanker Vessel,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02358,VERIFIED
EVT-IMCA-1839,NEAR_MISS,International Marine Contractors Association (IMCA),12/11: Dynamic positioning (DP) system failure,https://www.imca-int.com/resources/safety/safety-flashes/1211-dynamic-positioning-dp-system-failure/,2011-11-01,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02359,VERIFIED
EVT-IMCA-1840,INCIDENT,International Marine Contractors Association (IMCA),12/11: Engine room CO₂ isolating valve,https://www.imca-int.com/resources/safety/safety-flashes/1211-engine-room-co2-isolating-valve/,2011-11-01,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02360,VERIFIED
EVT-IMCA-1841,INCIDENT,International Marine Contractors Association (IMCA),12/11: Engine room fire on offshore vessel,https://www.imca-int.com/resources/safety/safety-flashes/1211-engine-room-fire-on-offshore-vessel/,2011-11-01,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02361,VERIFIED
EVT-IMCA-1842,NEAR_MISS,International Marine Contractors Association (IMCA),11/11: Failure of pressure washer,https://www.imca-int.com/resources/safety/safety-flashes/1111-failure-of-pressure-washer/,2011-10-27,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,DERIVED,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02362,VERIFIED
EVT-IMCA-1843,INCIDENT,International Marine Contractors Association (IMCA),11/11: Equipment damage – dropped ROV/tether management system (TMS),https://www.imca-int.com/resources/safety/safety-flashes/1111-equipment-damage-dropped-rovtether-management-system-tms/,2011-10-27,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02363,VERIFIED
