event_id,rule_id,rule_name,v2_2_status,v2_2_1_status,evidence_status,evidence_text,evidence_start,evidence_end,offset_verified,evidence_source,grounding_type,semantic_conflict
EVT-IMCA-1816,IOGP-06,Line of fire,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Dropped object: Injury resulting from failure caused by corrosion,0,65,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1824,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-1827,IOGP-07,Safe mechanical lifting,DERIVED,DERIVED,DERIVED,A Member has reported an incident in which a winch wire parted and a taut wire clump weight was dropped onto the seabed during diving operations,0,144,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1829,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,A member has reported an incident in which a crane winch wire parted and caused a crane block to fall 13 m into a small boat,0,124,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1830,IOGP-09,Working at height,NONE,AMBIGUOUS,AMBIGUOUS,The Marine Safety Forum has published Safety Flash 11-35 regarding the recall of certain fall protection products by 3M,0,119,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1834,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,A member has reported two incidents in which the rigging of an offshore tank container failed as a result of a cold fracture,0,124,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1836,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,"A Member has reported an incident in which, owing to the sudden movement of the vessel, a crane winch wire hit the crane cab with the operator inside, causing damage to the cab structure",0,186,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1837,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,A Member has reported an incident in which a diver found himself working under a suspended load,0,95,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1838,IOGP-03,Driving,DERIVED,DERIVED,DERIVED,The Australian Transport Safety Board (ASTB) has published a report into a fast rescue boat incident on board a natural gas tanker,0,130,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1840,IOGP-04,Energy isolation,DERIVED,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-1844,IOGP-05,Hot work,DERIVED,DERIVED,DERIVED,A Member has reported an incident in which a welder discovered a defect in a new grinding disc,0,94,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1846,IOGP-03,Driving,EXPLICIT,SUPPORTED,SUPPORTED,The Australian Transport Safety Bureau (ASTB) has published a report into a collision in port between an OSV and a barge,0,120,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1853,IOGP-09,Working at height,EXPLICIT,DERIVED,DERIVED,The Marine Safety Forum published Safety Flash 11-23 regarding a serious injury which occurred as a result of a fall from height,0,128,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1854,IOGP-09,Working at height,EXPLICIT,DERIVED,DERIVED,The Marine Safety Forum published Safety Flash 11-23 regarding a serious injury which occurred as a result of a fall from height,0,128,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1855,IOGP-03,Driving,NONE,AMBIGUOUS,AMBIGUOUS,The Marine Safety Forum has published Safety Flash 11-25 (attached) regarding a recent collision between a vessel and an installation which caused some damage to both vessel and installation,0,190,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1856,IOGP-03,Driving,NONE,AMBIGUOUS,AMBIGUOUS,The Marine Safety Forum has published Safety Flash 11-25 (attached) regarding a recent collision between a vessel and an installation which caused some damage to both vessel and installation,0,190,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1862,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,A Member has reported an incident in which a crane was damaged and objects fell to the deck in the vicinity of personnel,0,120,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1864,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,A member has reported that during a recent a recent spot check on a lifting bridle it was identified that a 17T shackle had been fitted instead of a 30T shackle,0,160,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1865,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,A Member has reported an incident in which someone was almost caught between a crane housing and a scaffold pipe,0,112,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1865,IOGP-09,Working at height,EXPLICIT,DERIVED,DERIVED,A Member has reported an incident in which someone was almost caught between a crane housing and a scaffold pipe,0,112,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1868,IOGP-09,Working at height,DERIVED,DERIVED,DERIVED,Information has been passed to IMCA regarding the possible failure of a certain kind of safety lanyard owing to manufacturing defects,0,133,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1869,IOGP-02,Confined space,EXPLICIT,AMBIGUOUS,AMBIGUOUS,IMCA has received information about a confined space incident in which there were multiple fatalities,0,101,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1870,IOGP-02,Confined space,EXPLICIT,SUPPORTED,SUPPORTED,ident has been drawn to IMCA’s attention in which one man died and two men had to be hospitalised following entry into a confined space,6,141,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1871,IOGP-02,Confined space,EXPLICIT,SUPPORTED,SUPPORTED,ident has been drawn to IMCA’s attention in which one man died and two men had to be hospitalised following entry into a confined space,6,141,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1874,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-1875,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-1878,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,"A member has reported an incident on an offshore construction vessel in which a piece of wood from the main crane boom rest cradle became detached from the cradle and stuck to the crane boom, before falling on to the main deck",0,226,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1880,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,A member has reported an incident in which someone was found conducting hot work on a vessel within the 500m safety zone of a platform,0,134,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1882,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,A member reports the following incident in which a crane paid out winch wire unexpectedly whilst in active heave compensation (AHC) mode,0,136,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1885,IOGP-03,Driving,NONE,AMBIGUOUS,AMBIGUOUS,A member has reported an incident in which a crew member sustained a serious hand injury while using an air driven deck scaler during maintenance operations on deck,0,164,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1892,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,ncident in which there was a potentially catastrophic failure of uncertified and ‘home-made’ equipment (a piece of chain welded to a stainless steel shackle),71,228,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1892,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,shackle,220,227,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1893,IOGP-05,Hot work,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Welding of shackles,0,19,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1893,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-1898,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,Subsea oxy-arc cutting – risk of explosion,0,42,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1902,IOGP-09,Working at height,EXPLICIT,DERIVED,DERIVED,Fatality: fall from height,0,26,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1905,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,Near-miss: safety device (hard link) damaged during hot work,0,60,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1907,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Load dropped owing to incorrect manufacture of “flemish eye” crane pennant,0,74,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1911,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Near-miss: crane wire grease and headache ball,0,46,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1912,IOGP-07,Safe mechanical lifting,DERIVED,DERIVED,DERIVED,Oxy-arc umbilical handling winch – fire on deck,0,47,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1913,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,Third degree burn sustained during rope access hot work,0,55,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1915,IOGP-06,Line of fire,EXPLICIT,AMBIGUOUS,AMBIGUOUS,High potential dropped object near-miss: antenna fell to deck,0,61,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1937,IOGP-03,Driving,EXPLICIT,AMBIGUOUS,AMBIGUOUS,A Member has reported an incident in which a remotely controlled vehicle (ROV) and its tether management system (TMS) were dropped to the seabed following failure of the umbilical termination,0,191,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1938,IOGP-03,Driving,EXPLICIT,DERIVED,DERIVED,ent in which a crew member was narrowly missed by the head of a fuse bolt which had been shot out of a remotely operated vehicle (ROV) manipulator arm at high speed,30,194,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1940,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,A Member has reported an incident in which there was an unexpected lowering of a suspended load during a lifting operation which had the potential to cause significant injury,0,174,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1941,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,A member has reported an incident in which a crane winch wire was lost during light subsea lifting work,0,103,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1945,IOGP-03,Driving,EXPLICIT,DERIVED,DERIVED,ent in which a crew member was narrowly missed by the head of a fuse bolt which had been shot out of a remotely operated vehicle (ROV) manipulator arm at high speed,30,194,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1949,IOGP-09,Working at height,NONE,AMBIGUOUS,AMBIGUOUS,IMCA has been made aware of a number of examples of fall protection equipment failing owing to poor or sub-standard equipment,0,125,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1957,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-1957,IOGP-06,Line of fire,EXPLICIT,DERIVED,DERIVED,"A member has reported an incident in which workers were struck by a falling crane stop/striker plate, causing injuries",0,118,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1957,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,"A member has reported an incident in which workers were struck by a falling crane stop/striker plate, causing injuries",0,118,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1965,IOGP-09,Working at height,NONE,AMBIGUOUS,AMBIGUOUS,A Member has reported an incident in which a person was injured in a fall from a different level,0,96,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1966,IOGP-05,Hot work,EXPLICIT,AMBIGUOUS,AMBIGUOUS,"During a recent mobilisation on a Member’s vessel, sub-contractors were burning and welding sea fastenings on the main deck",0,123,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1968,IOGP-03,Driving,EXPLICIT,AMBIGUOUS,AMBIGUOUS,reported an incident in which an employee sustained an electrical shock whilst re-routing a work class remotely operated vehicle (ROV) tether,13,154,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1969,IOGP-03,Driving,EXPLICIT,AMBIGUOUS,AMBIGUOUS,reported an incident in which an employee sustained an electrical shock whilst re-routing a work class remotely operated vehicle (ROV) tether,13,154,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1973,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-1975,IOGP-02,Confined space,EXPLICIT,AMBIGUOUS,AMBIGUOUS,"An ROV pilot technician suffered burns to his hands, face and knee as a result of a fire in a confined space",0,108,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1983,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,"Following an incident which involved the failure of the structure of a winch drum in a new lifting system with a load suspended at over 2,000 metres water depth on a recovery operation, A member’s",0,196,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-1988,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Mini transponder falling from crane wire to deck,0,48,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1988,IOGP-09,Working at height,NONE,AMBIGUOUS,AMBIGUOUS,Mini transponder falling from crane wire to deck,0,48,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1991,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-1991,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Fatality: struck down by falling object during lifting operation,0,64,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1993,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-1994,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Uncontrolled movement of crane jib during inspection,0,52,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-1995,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-2001,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-2003,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Serious injury incident during routine crane maintenance,0,56,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2004,IOGP-09,Working at height,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-2006,IOGP-02,Confined space,DERIVED,DERIVED,DERIVED,Ballast tank hydrogen,0,21,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-2009,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Catastrophic failure of vessel main crane wire,0,46,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2010,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-2014,IOGP-05,Hot work,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Fire watches for surface welding and burning operations,0,55,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2018,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Near-miss involving knuckle boom crane – hydraulic pump selection,0,65,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2022,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Movement of vessel during crane operations caused near-miss,0,59,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2027,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-2038,IOGP-07,Safe mechanical lifting,DERIVED,DERIVED,DERIVED,"A Member has identified a potentially serious hazard on a tugger winch, temporarily installed on a vessel deck, wherein a hand could be ‘drawn in’ between the winch drum cheek plate and the w",0,191,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-2040,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,"A recent incident has been reported in which there was a failure of both the primary and back up slings of a ‘Frog’ personnel transfer capsule, which was under low load conditions (a single passenger)",0,200,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-2041,IOGP-02,Confined space,EXPLICIT,SUPPORTED,SUPPORTED,ember has reported an incident onboard a vessel in dry dock involving a number of fatalities caused by an explosion in a confined space,3,138,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-2042,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,A Member has reported that a weld failed on the medical lock door assembly of a hyperbaric rescue chamber,0,105,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2049,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,A Member has reported that a weld on an eight-year-old Kirby Morgan neck clamp arrangement has failed,0,101,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2051,IOGP-03,Driving,EXPLICIT,SUPPORTED,SUPPORTED,A Member has reported an incident in which an employee was injured whilst working with a forklift truck,0,103,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-2056,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,IMCA has received a report of a near-miss resulting from a failure of a chain lever hoist being used in a subsea operation,0,122,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2057,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,IMCA has received a report of a near-miss resulting from a failure of a chain lever hoist being used in a subsea operation,0,122,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2062,IOGP-03,Driving,NONE,AMBIGUOUS,AMBIGUOUS,Wire break in wind sensor caused DP drive-off,0,45,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2063,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,Parting of slings causing fall of heavy object onto seabed,0,58,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-2065,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-2067,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-2069,IOGP-06,Line of fire,NONE,AMBIGUOUS,AMBIGUOUS,Trapped pressure release incident,0,33,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2074,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,07/06 Crane incident,0,20,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2075,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Near-miss: Missing grating on platform in fuel tank,0,51,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2076,IOGP-03,Driving,NONE,AMBIGUOUS,AMBIGUOUS,Recall of Pains Wessex white collision warning hand flares,0,58,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2079,IOGP-04,Energy isolation,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Isolation of fuel tanks,0,23,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2084,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-2089,IOGP-09,Working at height,EXPLICIT,DERIVED,DERIVED,Fatality: Fall from height in shipyard,0,38,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-2090,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Falling object – Load dropped by crane,0,38,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2092,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Falling object – Grating fell onto pipe deck,0,44,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2095,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,A member has reported a fatality during crane operations,0,56,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2103,IOGP-02,Confined space,DERIVED,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-2105,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,A Member has reported a near-miss incident that occurred during a dual crane lift of a stinger being offloaded from a barge,0,123,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2106,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,A Member has reported a near-miss incident that occurred during a dual crane lift of a stinger being offloaded from a barge,0,123,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2111,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,A Member has reported a serious injury that occurred during crane operations on a third party vessel,0,100,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2113,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,A member has reported an incident whereby which a diver experienced an oxygen leak from his cutting torch whilst on the seabed in around 27 msw,0,143,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-2115,IOGP-03,Driving,EXPLICIT,AMBIGUOUS,AMBIGUOUS,A member has reported an incident which resulted in a work-class remotely operated vehicle (ROV) free-falling approximately 10 metres into the sea during a recovery operation,0,174,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2122,IOGP-05,Hot work,DERIVED,DERIVED,DERIVED,"A worker was cutting an aluminium roof using a grinder when the wheel came apart, striking the worker in the face and causing serious injury",0,140,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-2125,IOGP-05,Hot work,DERIVED,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-2126,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,A Member has reported an incident where a diver received a burn to his hand while using underwater cutting equipment,0,116,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-2131,IOGP-05,Hot work,EXPLICIT,AMBIGUOUS,AMBIGUOUS,A member has reported a fatality which occurred during preparation of surfaces for welding,0,90,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
