event_id,event_type,source_organization,source_tier,document_id,document_title,document_sha256,url,event_date,industry,activity,energy_type,energy_source,sif_potential,label_type,sif_evidence,barriers_count,iogp_rules_count,actual_consequence,potential_consequence,dataset_tier,overall_quality,duplicate_status
"EVT-IMCA-1931","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1931","01/10 Diver falls into bell maintenance pit","f4e60b89df179538fe90559e883c3e1ffe950c62edc6771a98bcb69e6179343c","https://www.imca-int.com/resources/safety/safety-flashes/0110-diver-falls-into-bell-maintenance-pit/","2010-02-09","Marine Contracting & Offshore Energy","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1932","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1932","01/10 Fatality on the diving support vessel Wellservicer","d81d63593d945bc6c0b3e003161b2c6a0d20945b61ee1b3e474bbc07fa5d7bc6","https://www.imca-int.com/resources/safety/safety-flashes/0110-fatality-on-the-diving-support-vessel-wellservicer/","2010-02-09","Marine Contracting & Offshore Energy","Drilling & Well Intervention","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","Fatal injury occurred.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1933","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1933","01/10 Bail-out whip failures","3ae138a5a25ec118253f577eb962379f7cf87e641705f3422c7e7ad37960c2b2","https://www.imca-int.com/resources/safety/safety-flashes/0110-bail-out-whip-failures/","2010-02-09","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1934","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1934","18/09: Fatality during pressure test","289ece08960cd3f682bee75273ee538c669f5a918ddbc0c6843a8b70985f4cdb","https://www.imca-int.com/resources/safety/safety-flashes/1809-fatality-during-pressure-test/","2009-12-22","Marine Contracting & Offshore Energy","Drilling & Well Intervention","UNKNOWN","","TRUE","EXPLICIT","tality during pressure test A fatal incident has been reported which, while it took","0","0","Fatal injury occurred.","Severe or fatal trauma resulting from uncontrolled energetic release.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1935","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1935","18/09: Fatal incident onboard a dive support vessel","e66bcaba0f4e27a69543438c15f4e9ee151af92840314dc2821561314fc8750f","https://www.imca-int.com/resources/safety/safety-flashes/1809-fatal-incident-onboard-a-dive-support-vessel/","2009-12-22","Marine Contracting & Offshore Energy","Drilling & Well Intervention","UNKNOWN","","TRUE","EXPLICIT","18/09: Fatal incident onboard a dive support vessel A fatal i","0","0","Fatal injury occurred.","Severe or fatal trauma resulting from uncontrolled energetic release.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1936","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1936","18/09: Lost time injury (LTI) to leg","69d8b0c193257a26b96f408dc52143fe99ecc42259c9187bfd4d27e84ff5123a","https://www.imca-int.com/resources/safety/safety-flashes/1809-lost-time-injury-lti-to-leg/","2009-12-22","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","1","0","Lost time / serious personal injury sustained.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1937","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1937","18/09: Loss of ROV: dropped object","930fd4a47fddc3392ab443650c51c52e524ae589364a54ea179ed1f8197f3f55","https://www.imca-int.com/resources/safety/safety-flashes/1809-loss-of-rov-dropped-object/","2009-12-22","Marine Contracting & Offshore Energy","Subsea & Diving Operations","GRAVITATIONAL","dropped object","TRUE","DERIVED","Derived SIF: Uncontrolled gravitational energy with compromised barrier and line-of-fire exposure","0","1","None reported / Equipment stoppage or minor disruption.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1938","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1938","17/09: Injury during personnel transfer capsule operation","2797640f521c81bd4725a9f6c705e60733d33cfe360eda15c20ba0b7a0066d38","https://www.imca-int.com/resources/safety/safety-flashes/1709-injury-during-personnel-transfer-capsule-operation/","2009-12-01","Marine Contracting & Offshore Energy","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","1","1","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1939","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1939","17/09: Loading and securing of containers","2feba477e1fdcbe629b63e1c6dcbb77eb4c10c04e22515863034d04ce156a25a","https://www.imca-int.com/resources/safety/safety-flashes/1709-loading-and-securing-of-containers/","2009-12-01","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","1","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1940","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1940","16/09: Near-miss: Unexpected lowering of a suspended load","23fdcf7878db937167467f2bd20e8ad6e818c16a38e000d807ec6c0208e8d019","https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-unexpected-lowering-of-a-suspended-load/","2009-11-10","Marine Contracting & Offshore Energy","Lifting & Rigging Operations","GRAVITATIONAL","lifting","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","No injuries occurred (Near Miss / Potential Consequence only).","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1941","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1941","16/09: Near-miss: Loss of a small crane (‘cherry picker’) wire","fd1a791c79810d719b7770c04da66d62de1c901d33c6a5b92c2b668ef676a298","https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-loss-of-a-small-crane-cherry-picker-wire/","2009-11-10","Marine Contracting & Offshore Energy","Lifting & Rigging Operations","GRAVITATIONAL","crane","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","No injuries occurred (Near Miss / Potential Consequence only).","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1942","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1942","16/09: Hand injury: Injection of hydraulic fluid","b7506e60da6e5e1736f5f55fe5daa9c0359f857e795de2c265e8231a993d6e6f","https://www.imca-int.com/resources/safety/safety-flashes/1609-hand-injury-injection-of-hydraulic-fluid/","2009-11-10","Marine Contracting & Offshore Energy","Drilling & Well Intervention","PRESSURE","pressurised","FALSE","DERIVED","Controlled pressure energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1943","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1943","16/09: Tumble dryer fire onboard a vessel","b24cf9c24f6c26f358f607c931f76b8fab51f09cd93e48f20f8a4a56804284e8","https://www.imca-int.com/resources/safety/safety-flashes/1609-tumble-dryer-fire-onboard-a-vessel/","2009-11-10","Marine Contracting & Offshore Energy","Drilling & Well Intervention","PRESSURE","pressurised","FALSE","DERIVED","Controlled pressure energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1944","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1944","16/09: Bell bottom door hydraulic operating system failure","7008736cf3cbaa6806d7e724f4318644bf4c8de17a278772807643514e266a63","https://www.imca-int.com/resources/safety/safety-flashes/1609-bell-bottom-door-hydraulic-operating-system-failure/","2009-11-10","Marine Contracting & Offshore Energy","Piping & Pressure Maintenance","PRESSURE","hydraulic","FALSE","DERIVED","Controlled pressure energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1945","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1945","16/09: Near-miss: ROV fuse bolt failure","c05a7743f6786cdb803aa39a3f328c88c513c7536c79178dbae3c9dfab256afa","https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-rov-fuse-bolt-failure/","2009-11-10","Marine Contracting & Offshore Energy","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","1","No injuries occurred (Near Miss / Potential Consequence only).","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1946","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1946","15/09: Trapped diver umbilical incident resulting in diver fatality","4075bc5724f81e54a84902212931e04da9c63e9366c51f473b4ad5b648996d91","https://www.imca-int.com/resources/safety/safety-flashes/1509-trapped-diver-umbilical-incident-resulting-in-diver-fatality/","2009-10-23","Marine Contracting & Offshore Energy","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","1","0","Fatal injury occurred.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1947","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1947","15/09: Lost time injury (LTI): Gangway deployment","b0e7f3f13ae56c2bcc39df87cf272108b2f8742e199c0c63897e7997124dc029","https://www.imca-int.com/resources/safety/safety-flashes/1509-lost-time-injury-lti-gangway-deployment/","2009-10-23","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","Lost time / serious personal injury sustained.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1948","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1948","15/09: Helicopter Task Group update: Briefing on S-92 helicopter fleet","9a88b2d648412ecd9816f22e1480460cec9318039f9f7f366457994e269fe1a5","https://www.imca-int.com/resources/safety/safety-flashes/1509-helicopter-task-group-update-briefing-on-s-92-helicopter-fleet/","2009-10-23","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1949","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1949","15/09: Importance of inspecting fall protection equipment","4d4f47fb205c150254165a22098daa8d7575d1960af20cddc66e4640bc40cd3b","https://www.imca-int.com/resources/safety/safety-flashes/1509-importance-of-inspecting-fall-protection-equipment/","2009-10-23","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","1","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1950","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1950","14/09: Failure of gas supply to diving bell","7bc65590ced9de59066dfcd1864ecae73b3cb0d0f3cdffef31bfd3200e119d80","https://www.imca-int.com/resources/safety/safety-flashes/1409-failure-of-gas-supply-to-diving-bell/","2009-10-02","Marine Contracting & Offshore Energy","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1951","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1951","14/09: Torn ankle ligaments","022b7d5a25dc6e70250179146ca68741d6aaf77f949bf5c81d8f454da35c46b8","https://www.imca-int.com/resources/safety/safety-flashes/1409-torn-ankle-ligaments/","2009-10-02","Marine Contracting & Offshore Energy","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1952","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1952","14/09: Potential threat to aviation posed by Skysails","1c4c06decb1c0f7cca3398fcfc87ea161cad4f4fb343c95b11f9ece01df3b903","https://www.imca-int.com/resources/safety/safety-flashes/1409-potential-threat-to-aviation-posed-by-skysails/","2009-10-02","Marine Contracting & Offshore Energy","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1953","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1953","13/09: Use of pre-mixed nitrox gases","a52a77646f58f71afc560623a6a2d35e82b3ee2f08a55acd1b1aa83c818fb009","https://www.imca-int.com/resources/safety/safety-flashes/1309-use-of-pre-mixed-nitrox-gases/","2009-09-07","Marine Contracting & Offshore Energy","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1954","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1954","12/09: Pillar valve failure","c8f2a1bac1cd7817ae5fa25b99c4995cd3930c8b6d85e2bb545a2d2bf8e3cf64","https://www.imca-int.com/resources/safety/safety-flashes/1209-pillar-valve-failure/","2009-08-17","Marine Contracting & Offshore Energy","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1955","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1955","12/09: Dropped object near-miss","04131f6fa52571460fcbde866d53c9b62e11e83b35ca22c080e0add5a2d7ee46","https://www.imca-int.com/resources/safety/safety-flashes/1209-dropped-object-near-miss/","2009-08-17","Marine Contracting & Offshore Energy","Subsea & Diving Operations","GRAVITATIONAL","dropped object","TRUE","DERIVED","Derived SIF: Uncontrolled gravitational energy with compromised barrier and line-of-fire exposure","0","0","No injuries occurred (Near Miss / Potential Consequence only).","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1956","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1956","12/09: Lift bag lost when rigging parted","a41079ff64ffb6fa7bd12070cebf9c980c980955363e939fc1c3bf8d02e26c34","https://www.imca-int.com/resources/safety/safety-flashes/1209-lift-bag-lost-when-rigging-parted/","2009-08-17","Marine Contracting & Offshore Energy","Lifting & Rigging Operations","GRAVITATIONAL","rigging","TRUE","DERIVED","Derived SIF: Uncontrolled gravitational energy with compromised barrier and line-of-fire exposure","0","1","None reported / Equipment stoppage or minor disruption.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","SILVER","HIGH","UNIQUE"
