event_id,event_type,source_org,source_id,document_title,url,country,region,facility,activity,energy_type,energy_status,exposure_present,exposure_type,barrier_count,actual_consequence,potential_consequence,sif_potential,sif_label_type,dataset_tier,provenance_status,duplicate_status,duplicate_group_id
EVT-IMCA-1974,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1974,05/09: Fire in vertical lay system moonpool,https://www.imca-int.com/resources/safety/safety-flashes/0509-fire-in-vertical-lay-system-moonpool/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,THERMAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02539
EVT-IMCA-1975,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1975,04/09: Burns suffered in confined space,https://www.imca-int.com/resources/safety/safety-flashes/0409-burns-suffered-in-confined-space/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,THERMAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02540
EVT-IMCA-1976,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1976,04/09: Hand injury caused when worker tripped over hazard,https://www.imca-int.com/resources/safety/safety-flashes/0409-hand-injury-caused-when-worker-tripped-over-hazard/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,ELECTRICAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02541
EVT-IMCA-1977,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1977,04/09: Mooring incidents,https://www.imca-int.com/resources/safety/safety-flashes/0409-mooring-incidents/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02542
EVT-IMCA-1978,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1978,03/09: Diver entrapment,https://www.imca-int.com/resources/safety/safety-flashes/0309-diver-entrapment/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02543
EVT-IMCA-1979,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1979,03/09: Dive bell gas loss during internal bell checks,https://www.imca-int.com/resources/safety/safety-flashes/0309-dive-bell-gas-loss-during-internal-bell-checks/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02544
EVT-IMCA-1980,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1980,03/09: Crushed finger,https://www.imca-int.com/resources/safety/safety-flashes/0309-crushed-finger/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02545
EVT-IMCA-1981,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1981,03/09: Bolt failures on Lawson ROV launch and recovery systems,https://www.imca-int.com/resources/safety/safety-flashes/0309-bolt-failures-on-lawson-rov-launch-and-recovery-systems/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02546
EVT-IMCA-1982,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1982,03/09: Near-miss incident involving a diver’s umbilical,https://www.imca-int.com/resources/safety/safety-flashes/0309-near-miss-incident-involving-a-diver-s-umbilical/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02547
EVT-IMCA-1983,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1983,02/09: Winch drum failure: Deep water operations,https://www.imca-int.com/resources/safety/safety-flashes/0209-winch-drum-failure-deep-water-operations/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,KINETIC,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02548
EVT-IMCA-1984,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1984,02/09: Schat Harding Product Awareness Notice – Free-fall lifeboat hooks,https://www.imca-int.com/resources/safety/safety-flashes/0209-schat-harding-product-awareness-notice-free-fall-lifeboat-hooks/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02549
EVT-IMCA-1985,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1985,01/09: Anchor drag near-miss incident,https://www.imca-int.com/resources/safety/safety-flashes/0109-anchor-drag-near-miss-incident/,UNKNOWN,International Marine & Offshore,Barge,Piping & Pressure Maintenance,UNKNOWN,UNKNOWN,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02550
EVT-IMCA-1986,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1986,01/09: Dangers of medicine abuse,https://www.imca-int.com/resources/safety/safety-flashes/0109-dangers-of-medicine-abuse/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02551
EVT-IMCA-1987,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1987,01/09: Counterfeit hydrostatic release mechanisms for life-rafts,https://www.imca-int.com/resources/safety/safety-flashes/0109-counterfeit-hydrostatic-release-mechanisms-for-life-rafts/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02552
EVT-IMCA-1988,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1988,18/08 Mini transponder falling from crane wire to deck,https://www.imca-int.com/resources/safety/safety-flashes/1808-mini-transponder-falling-from-crane-wire-to-deck/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02553
EVT-IMCA-1989,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1989,18/08 Failure of pipe handling system causes injuries and fatalities,https://www.imca-int.com/resources/safety/safety-flashes/1808-failure-of-pipe-handling-system-causes-injuries-and-fatalities/,UNKNOWN,International Marine & Offshore,UNKNOWN,Piping & Pressure Maintenance,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,Fatal injury occurred.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02554
EVT-IMCA-1990,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1990,17/08 Accidental shutdown of main engines,https://www.imca-int.com/resources/safety/safety-flashes/1708-accidental-shutdown-of-main-engines/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02555
EVT-IMCA-1991,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1991,17/08 Fatality: struck down by falling object during lifting operation,https://www.imca-int.com/resources/safety/safety-flashes/1708-fatality-struck-down-by-falling-object-during-lifting-operation/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,GRAVITATIONAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,Fatal injury occurred.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,EXPLICIT,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02556
EVT-IMCA-1992,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1992,17/08 Stored energy – injury sustained whilst removing metal straps,https://www.imca-int.com/resources/safety/safety-flashes/1708-stored-energy-injury-sustained-whilst-removing-metal-straps/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02557
EVT-IMCA-1993,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1993,17/08 Failure of webbing strop during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/1708-failure-of-webbing-strop-during-lifting-operations/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02558
EVT-IMCA-1994,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1994,17/08 Uncontrolled movement of crane jib during inspection,https://www.imca-int.com/resources/safety/safety-flashes/1708-uncontrolled-movement-of-crane-jib-during-inspection/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02559
EVT-IMCA-1995,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1995,17/08 Failure of lifting padeye,https://www.imca-int.com/resources/safety/safety-flashes/1708-failure-of-lifting-padeye/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02560
EVT-IMCA-1996,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1996,16/08 Laptop battery fire and explosion,https://www.imca-int.com/resources/safety/safety-flashes/1608-laptop-battery-fire-and-explosion/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,THERMAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02561
EVT-IMCA-1997,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1997,16/08 Pallet lifter failure,https://www.imca-int.com/resources/safety/safety-flashes/1608-pallet-lifter-failure/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02562
EVT-IMCA-1998,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1998,16/08 Fire risks of intermediate bulk containers (IBCs),https://www.imca-int.com/resources/safety/safety-flashes/1608-fire-risks-of-intermediate-bulk-containers-ibcs/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,THERMAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02563
EVT-IMCA-1999,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1999,15/08 Crew member injured during ROV maintenance,https://www.imca-int.com/resources/safety/safety-flashes/1508-crew-member-injured-during-rov-maintenance/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02564
EVT-IMCA-2000,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-2000,15/08 Risk of electrocution during routine work,https://www.imca-int.com/resources/safety/safety-flashes/1508-risk-of-electrocution-during-routine-work/,UNKNOWN,International Marine & Offshore,UNKNOWN,Hot Work Operations,UNKNOWN,UNKNOWN,False,,0,Minor injury requiring first aid or medical attention.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02565
EVT-IMCA-2001,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-2001,15/08 Uncontrolled ascent of spool and diver during a lifting bag operation,https://www.imca-int.com/resources/safety/safety-flashes/1508-uncontrolled-ascent-of-spool-and-diver-during-a-lifting-bag-operation/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02566
EVT-IMCA-2002,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-2002,15/08 Near-miss incident involving a diver’s umbilical,https://www.imca-int.com/resources/safety/safety-flashes/1508-near-miss-incident-involving-a-diver-s-umbilical/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02567
EVT-IMCA-2003,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-2003,14/08 Serious injury incident during routine crane maintenance,https://www.imca-int.com/resources/safety/safety-flashes/1408-serious-injury-incident-during-routine-crane-maintenance/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02568
EVT-IMCA-2004,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-2004,14/08 Failure of fall arresters,https://www.imca-int.com/resources/safety/safety-flashes/1408-failure-of-fall-arresters/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,1,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02569
EVT-IMCA-2005,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-2005,13/08 Faulty governors,https://www.imca-int.com/resources/safety/safety-flashes/1308-faulty-governors/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02570
EVT-IMCA-2006,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-2006,12/08 Ballast tank hydrogen,https://www.imca-int.com/resources/safety/safety-flashes/1208-ballast-tank-hydrogen/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02571
EVT-IMCA-2007,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-2007,12/08 Incorrectly colour coded oxygen cylinders,https://www.imca-int.com/resources/safety/safety-flashes/1208-incorrectly-colour-coded-oxygen-cylinders/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02572
EVT-IMCA-2008,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-2008,12/08 Hand injury,https://www.imca-int.com/resources/safety/safety-flashes/1208-hand-injury/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02573
EVT-IMCA-2009,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-2009,11/08 Catastrophic failure of vessel main crane wire,https://www.imca-int.com/resources/safety/safety-flashes/1108-catastrophic-failure-of-vessel-main-crane-wire/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02574
